customer_id,birthdate,gender,city,country,age,age_cateogry,segment
CUST00415,5/17/2007,Female,Geneva,Switzerland,18,18-25,Loyal
CUST00416,11/22/2001,Female,Birmingham,United Kingdom,23,18-25,Loyal
CUST00418,8/8/1993,Male,London,United Kingdom,31,26-35,Newbies
CUST00419,5/7/1967,Female,Stockholm,Sweden,58,56-65,One-Time High Spenders
CUST00420,12/27/1992,Female,Rome,Italy,32,26-35,Loyal
CUST00421,11/10/1950,Female,Helsinki,Finland,74,65+,Value Seekers
CUST00422,9/14/2004,Female,Bern,Switzerland,20,18-25,Value Seekers
CUST00423,5/1/2005,Female,Gothenburg,Sweden,20,18-25,Newbies
CUST00425,11/2/1995,Female,Madrid,Spain,29,26-35,Promising
CUST00426,7/1/1987,Male,Dublin,Ireland,37,36-45,Medium Spenders
CUST00428,7/26/1988,Female,Zurich,Switzerland,36,36-45,Occasional Shoppers
CUST00429,10/7/1999,Female,Amsterdam,Netherlands,25,18-25,Value Seekers
CUST00430,9/24/1996,Male,Stockholm,Sweden,28,26-35,Champions
CUST00431,1/5/1935,Female,Athens,Greece,90,65+,Medium Spenders
CUST00432,9/13/1982,Female,Warsaw,Poland,42,36-45,High Spenders
CUST00433,1/7/1992,Female,Berlin,Germany,33,26-35,Value Seekers
CUST00434,8/7/2006,Male,Helsinki,Finland,18,18-25,High Spenders
CUST00435,9/3/1992,Male,London,United Kingdom,32,26-35,Loyal
CUST00436,12/25/1969,Female,Rome,Italy,55,46-55,Value Seekers
CUST00437,5/13/2003,Female,Gdansk,Poland,22,18-25,Champions
CUST00438,1/11/1994,Male,London,United Kingdom,31,26-35,Value Seekers
CUST00439,7/30/1994,Male,Berlin,Germany,30,26-35,Newbies
CUST00440,1/10/1984,Female,Valencia,Spain,41,36-45,Medium Spenders
CUST00441,7/25/1969,Female,Barcelona,Spain,55,46-55,Value Seekers
CUST00442,8/25/1985,Male,Prague,Czech Republic,39,36-45,Value Seekers
CUST00443,12/24/1971,Other,Berlin,Germany,53,46-55,Newbies
CUST00445,7/23/1991,Female,Madrid,Spain,33,26-35,Promising
CUST00446,5/26/1998,Male,Brussels,Belgium,26,26-35,Value Seekers
CUST00447,12/2/1963,Female,Berlin,Germany,61,56-65,High Spenders
CUST00448,12/9/1994,Female,Oslo,Norway,30,26-35,High Spenders
CUST00449,7/16/2001,Female,Manchester,United Kingdom,23,18-25,High Spenders
CUST00450,10/15/1993,Other,London,United Kingdom,31,26-35,High Spenders
CUST00451,4/15/1936,Male,London,United Kingdom,89,65+,High Spenders
CUST00452,4/12/1963,Female,Cologne,Germany,62,56-65,Loyal
CUST00453,1/20/1972,Other,Birmingham,United Kingdom,53,46-55,Loyal
CUST00455,5/16/1971,Female,Ankara,Turkey,54,46-55,Medium Spenders
CUST00456,4/25/1992,Female,Zurich,Switzerland,33,26-35,Value Seekers
CUST00457,4/8/2002,Female,Zurich,Switzerland,23,18-25,High Spenders
CUST00458,4/10/2003,Male,Istanbul,Turkey,22,18-25,High Spenders
CUST00459,2/19/1998,Female,Milan,Italy,27,26-35,Medium Spenders
CUST00460,10/5/1992,Male,London,United Kingdom,32,26-35,High Spenders
CUST00461,12/9/1981,Female,Rome,Italy,43,36-45,Promising
CUST00462,9/12/1995,Male,Helsinki,Finland,29,26-35,Value Seekers
CUST00463,12/5/1994,Female,Dublin,Ireland,30,26-35,Value Seekers
CUST00464,2/26/2001,Female,Hamburg,Germany,24,18-25,Medium Spenders
CUST00465,6/11/1978,Female,Paris,France,46,46-55,Value Seekers
CUST00466,1/26/1982,Female,London,United Kingdom,43,36-45,High Spenders
CUST00467,10/9/2001,Female,Munich,Germany,23,18-25,Newbies
CUST00468,5/31/1938,Female,Brussels,Belgium,86,65+,Occasional Shoppers
CUST00469,1/1/1997,Female,Ankara,Turkey,28,26-35,Loyal
CUST00470,7/14/1987,Female,Manchester,United Kingdom,37,36-45,Promising
CUST00472,9/25/2005,Female,London,United Kingdom,19,18-25,High Spenders
CUST00474,7/19/1999,Male,Marseille,France,25,18-25,Value Seekers
CUST00475,11/5/2000,Male,Izmir,Turkey,24,18-25,Value Seekers
CUST00476,10/14/1979,Male,Berlin,Germany,45,36-45,Occasional Shoppers
CUST00477,9/11/1988,Female,Geneva,Switzerland,36,36-45,Value Seekers
CUST00478,5/11/1979,Male,Paris,France,46,46-55,High Spenders
CUST00479,4/28/2004,Female,Paris,France,21,18-25,Champions
CUST00480,4/27/1997,Male,Madrid,Spain,28,26-35,Promising
CUST00482,11/29/2003,Female,Brussels,Belgium,21,18-25,Value Seekers
CUST00483,1/30/1989,Male,Rome,Italy,36,36-45,Occasional Shoppers
CUST00484,2/23/1969,Male,Paris,France,56,56-65,Value Seekers
CUST00485,7/10/2004,Male,Istanbul,Turkey,20,18-25,High Spenders
CUST00486,1/26/1945,Male,Berlin,Germany,80,65+,High Spenders
CUST00487,3/22/1962,Female,Brussels,Belgium,63,56-65,One-Time High Spenders
CUST00488,1/5/2002,Male,Toulouse,France,23,18-25,High Spenders
CUST00489,9/7/2001,Male,Milan,Italy,23,18-25,Loyal
CUST00490,8/3/1979,Male,Brussels,Belgium,45,36-45,Value Seekers
CUST00491,7/6/1997,Female,London,United Kingdom,27,26-35,Medium Spenders
CUST00492,8/16/1985,Male,Munich,Germany,39,36-45,Medium Spenders
CUST00493,1/9/2001,Female,Paris,France,24,18-25,Newbies
CUST00495,5/22/2007,Male,Hamburg,Germany,17,65+,Medium Spenders
CUST00497,5/13/1973,Other,Amsterdam,Netherlands,52,46-55,High Spenders
CUST00498,11/17/1987,Male,London,United Kingdom,37,36-45,High Spenders
CUST00499,1/5/1998,Female,Ankara,Turkey,27,26-35,High Spenders
CUST00500,6/10/1977,Female,London,United Kingdom,47,46-55,Newbies
CUST00501,5/16/2003,Female,Malmö,Sweden,22,18-25,Value Seekers
CUST00502,8/30/1996,Other,London,United Kingdom,28,26-35,Value Seekers
CUST00503,2/3/1967,Female,Lyon,France,58,56-65,High Spenders
CUST00504,1/9/1944,Male,Brno,Czech Republic,81,65+,High Spenders
CUST00505,12/19/1961,Female,Rome,Italy,63,56-65,High Spenders
CUST00506,9/9/1959,Male,Hamburg,Germany,65,56-65,Promising
CUST00507,2/5/1968,Male,Munich,Germany,57,56-65,Newbies
CUST00508,3/30/1997,Other,Naples,Italy,28,26-35,Loyal
CUST00509,1/18/1981,Male,Hamburg,Germany,44,36-45,Medium Spenders
CUST00510,8/6/1966,Male,Warsaw,Poland,58,56-65,High Spenders
CUST00511,2/6/1974,Male,Madrid,Spain,51,46-55,Loyal
CUST00512,8/27/1963,Female,Amsterdam,Netherlands,61,56-65,Promising
CUST00513,3/4/1991,Other,Lyon,France,34,26-35,Promising
CUST00514,11/20/1973,Male,Istanbul,Turkey,51,46-55,High Spenders
CUST00515,4/9/1991,Female,Turin,Italy,34,26-35,Occasional Shoppers
CUST00516,2/28/2004,Female,Marseille,France,21,18-25,Value Seekers
CUST00517,7/18/1979,Female,Brussels,Belgium,45,36-45,High Spenders
CUST00518,10/10/2006,Male,Vienna,Austria,18,18-25,Promising
CUST00519,11/21/1972,Female,Rotterdam,Netherlands,52,46-55,High Spenders
CUST00520,2/21/1980,Female,Madrid,Spain,45,36-45,Value Seekers
CUST00521,10/9/2003,Female,Lyon,France,21,18-25,Medium Spenders
CUST00522,2/14/1982,Female,Izmir,Turkey,43,36-45,Loyal
CUST00523,9/27/1984,Female,Rome,Italy,40,36-45,Loyal
CUST00525,6/28/2002,Male,Berlin,Germany,22,18-25,Promising
CUST00527,1/13/1976,Female,Cologne,Germany,49,46-55,Promising
CUST00529,7/23/1991,Male,Cologne,Germany,33,26-35,High Spenders
CUST00530,1/1/1997,Female,Barcelona,Spain,28,26-35,Medium Spenders
CUST00531,3/5/1971,Male,Paris,France,54,46-55,Value Seekers
CUST00532,9/11/1942,Other,London,United Kingdom,82,65+,Value Seekers
CUST00533,10/8/2001,Female,Paris,France,23,18-25,Value Seekers
CUST00534,8/30/1999,Female,Madrid,Spain,25,18-25,Newbies
CUST00536,12/20/1969,Female,Berlin,Germany,55,46-55,High Spenders
CUST00537,10/23/2003,Female,Vienna,Austria,21,18-25,Newbies
CUST00538,4/20/1983,Female,Munich,Germany,42,36-45,Value Seekers
CUST00539,9/5/1985,Male,Amsterdam,Netherlands,39,36-45,High Spenders
CUST00540,8/12/1997,Female,Istanbul,Turkey,27,26-35,Value Seekers
CUST00541,11/29/1975,Other,Warsaw,Poland,49,46-55,Medium Spenders
CUST00542,3/4/1977,Female,Munich,Germany,48,46-55,Value Seekers
CUST00543,2/12/1998,Male,Stockholm,Sweden,27,26-35,Champions
CUST00546,4/17/1994,Female,London,United Kingdom,31,26-35,Value Seekers
CUST00547,9/2/1991,Female,Stockholm,Sweden,33,26-35,Promising
CUST00549,10/29/1993,Male,Dublin,Ireland,31,26-35,Value Seekers
CUST00550,2/19/2005,Female,Marseille,France,20,18-25,Value Seekers
CUST00551,2/3/1997,Female,London,United Kingdom,28,26-35,Occasional Shoppers
CUST00552,5/26/1967,Other,Manchester,United Kingdom,57,56-65,Loyal
CUST00553,10/12/1998,Female,Madrid,Spain,26,26-35,High Spenders
CUST00554,9/1/1990,Female,Prague,Czech Republic,34,26-35,High Spenders
CUST00556,9/2/1990,Female,Istanbul,Turkey,34,26-35,Medium Spenders
CUST00557,3/21/1993,Female,London,United Kingdom,32,26-35,Value Seekers
CUST00558,12/2/1984,Female,Rotterdam,Netherlands,40,36-45,Value Seekers
CUST00559,1/1/1956,Female,Gothenburg,Sweden,69,65+,High Spenders
CUST00560,2/21/1991,Male,Graz,Austria,34,26-35,High Spenders
CUST00561,5/3/1936,Male,Paris,France,89,65+,Value Seekers
CUST00562,10/9/1978,Male,Stockholm,Sweden,46,46-55,Promising
CUST00563,11/13/1997,Female,Zurich,Switzerland,27,26-35,Newbies
CUST00564,8/24/2006,Female,London,United Kingdom,18,18-25,Medium Spenders
CUST00565,9/11/1984,Female,Paris,France,40,36-45,High Spenders
CUST00566,3/17/1990,Other,Stockholm,Sweden,35,26-35,Value Seekers
CUST00567,5/5/1997,Male,Paris,France,28,26-35,Value Seekers
CUST00570,8/15/1986,Female,Zurich,Switzerland,38,36-45,Loyal
CUST00572,5/22/1966,Male,Antwerp,Belgium,58,56-65,Promising
CUST00573,5/25/1983,Other,Cologne,Germany,41,36-45,Occasional Shoppers
CUST00574,7/8/1992,Female,Rome,Italy,32,26-35,Loyal
CUST00575,5/9/1972,Male,Barcelona,Spain,53,46-55,Value Seekers
CUST00576,4/23/1997,Female,Milan,Italy,28,26-35,Value Seekers
CUST00577,12/8/1953,Female,Warsaw,Poland,71,65+,Promising
CUST00579,12/6/2003,Female,Brussels,Belgium,21,18-25,Newbies
CUST00582,10/14/1990,Other,Milan,Italy,34,26-35,High Spenders
CUST00583,9/7/1992,Male,Prague,Czech Republic,32,26-35,Value Seekers
CUST00584,4/26/1997,Male,London,United Kingdom,28,26-35,High Spenders
CUST00585,7/2/2001,Male,Hamburg,Germany,23,18-25,High Spenders
CUST00586,11/26/1944,Female,Amsterdam,Netherlands,80,65+,High Spenders
CUST00587,9/20/2001,Female,Barcelona,Spain,23,18-25,Value Seekers
CUST00589,3/25/1990,Female,Dublin,Ireland,35,26-35,Value Seekers
CUST00590,1/7/1979,Female,Gdansk,Poland,46,46-55,Value Seekers
CUST00591,3/24/1960,Male,Lyon,France,65,56-65,High Spenders
CUST00593,12/17/1992,Female,Amsterdam,Netherlands,32,26-35,Value Seekers
CUST00594,4/21/2005,Male,London,United Kingdom,20,18-25,Loyal
CUST00595,9/5/1976,Female,Barcelona,Spain,48,46-55,Value Seekers
CUST00596,12/1/2004,Other,Prague,Czech Republic,20,18-25,Loyal
CUST00597,2/3/1998,Other,London,United Kingdom,27,26-35,High Spenders
CUST00598,8/24/1991,Other,Zurich,Switzerland,33,26-35,Medium Spenders
CUST00599,5/15/2007,Female,Brussels,Belgium,18,18-25,Value Seekers
CUST00600,6/30/1987,Female,Marseille,France,37,36-45,Medium Spenders
CUST00601,5/24/1999,Female,Berlin,Germany,25,18-25,One-Time High Spenders
CUST00602,9/10/1962,Male,Rotterdam,Netherlands,62,56-65,Loyal
CUST00603,5/12/1963,Male,Cologne,Germany,62,56-65,High Spenders
CUST00604,5/11/1960,Male,Turin,Italy,65,56-65,High Spenders
CUST00605,12/30/1997,Male,Istanbul,Turkey,27,26-35,High Spenders
CUST00606,5/20/1997,Other,Birmingham,United Kingdom,28,26-35,Value Seekers
CUST00607,2/18/2004,Male,Stockholm,Sweden,21,18-25,Newbies
CUST00609,12/18/1973,Male,London,United Kingdom,51,46-55,High Spenders
CUST00610,6/10/1993,Female,Berlin,Germany,31,26-35,Loyal
CUST00612,4/25/1996,Female,Munich,Germany,29,26-35,High Spenders
CUST00613,8/7/1983,Male,Cologne,Germany,41,36-45,Value Seekers
CUST00614,7/1/2005,Female,Seville,Spain,19,18-25,Loyal
CUST00615,12/14/1987,Male,Ankara,Turkey,37,36-45,High Spenders
CUST00616,9/17/1968,Male,Rome,Italy,56,56-65,High Spenders
CUST00617,1/28/1994,Female,Stockholm,Sweden,31,26-35,High Spenders
CUST00618,12/18/1996,Male,Lisbon,Portugal,28,26-35,High Spenders
CUST00619,5/1/1997,Other,Warsaw,Poland,28,26-35,Value Seekers
CUST00620,3/31/1965,Male,London,United Kingdom,60,56-65,Promising
CUST00621,12/5/1983,Male,Copenhagen,Denmark,41,36-45,Medium Spenders
CUST00622,2/12/2006,Female,Berlin,Germany,19,18-25,Champions
CUST00623,1/10/1990,Male,Barcelona,Spain,35,26-35,Value Seekers
CUST00624,9/24/1990,Female,Rome,Italy,34,26-35,Value Seekers
CUST00626,3/14/1977,Male,Milan,Italy,48,46-55,Champions
CUST00627,8/11/2006,Female,Lisbon,Portugal,18,18-25,High Spenders
CUST00628,1/4/1946,Female,Istanbul,Turkey,79,65+,Newbies
CUST00629,7/1/1990,Male,Istanbul,Turkey,34,26-35,Promising
CUST00630,5/24/1993,Female,Glasgow,United Kingdom,31,26-35,High Spenders
CUST00632,11/2/1990,Female,Brno,Czech Republic,34,26-35,Occasional Shoppers
CUST00633,3/13/1964,Male,Brussels,Belgium,61,56-65,High Spenders
CUST00634,5/17/1954,Other,Stockholm,Sweden,71,65+,Loyal
CUST00635,8/4/1987,Male,Amsterdam,Netherlands,37,36-45,Value Seekers
CUST00636,6/28/1965,Male,Glasgow,United Kingdom,59,56-65,High Spenders
CUST00637,10/6/1999,Female,Hamburg,Germany,25,18-25,Value Seekers
CUST00638,5/28/1982,Female,Madrid,Spain,42,36-45,High Spenders
CUST00639,11/26/1996,Female,London,United Kingdom,28,26-35,High Spenders
CUST00640,5/16/1939,Female,Seville,Spain,86,65+,Value Seekers
CUST00641,1/21/2004,Male,Rotterdam,Netherlands,21,18-25,Value Seekers
CUST00642,1/7/1946,Male,Berlin,Germany,79,65+,Value Seekers
CUST00643,3/13/1981,Female,Ankara,Turkey,44,36-45,Loyal
CUST00644,7/12/1986,Male,Istanbul,Turkey,38,36-45,Loyal
CUST00646,1/6/1976,Female,Amsterdam,Netherlands,49,46-55,High Spenders
CUST00648,1/23/1985,Other,Prague,Czech Republic,40,36-45,High Spenders
CUST00649,9/16/1990,Female,Birmingham,United Kingdom,34,26-35,Occasional Shoppers
CUST00650,2/21/1999,Male,Munich,Germany,26,26-35,Medium Spenders
CUST00651,1/14/1998,Female,Antwerp,Belgium,27,26-35,Medium Spenders
CUST00655,3/17/1995,Female,Lisbon,Portugal,30,26-35,Loyal
CUST00656,7/23/1992,Female,Antwerp,Belgium,32,26-35,Medium Spenders
CUST00657,1/19/1974,Male,Brno,Czech Republic,51,46-55,Loyal
CUST00658,7/7/2003,Female,Paris,France,21,18-25,Loyal
CUST00660,4/8/1997,Female,Rome,Italy,28,26-35,High Spenders
CUST00661,9/19/1990,Female,Vienna,Austria,34,26-35,Medium Spenders
CUST00662,5/1/1988,Male,Milan,Italy,37,36-45,Newbies
CUST00663,4/19/1991,Other,Amsterdam,Netherlands,34,26-35,Occasional Shoppers
CUST00664,2/4/1981,Male,Prague,Czech Republic,44,36-45,High Spenders
CUST00666,6/18/1985,Female,Paris,France,39,36-45,Value Seekers
CUST00668,12/9/1994,Other,Helsinki,Finland,30,26-35,Occasional Shoppers
CUST00669,1/27/1974,Male,Prague,Czech Republic,51,46-55,Newbies
CUST00670,3/7/1976,Male,Rome,Italy,49,46-55,High Spenders
CUST00671,3/23/2004,Female,Paris,France,21,18-25,Promising
CUST00672,5/22/1992,Female,Paris,France,32,26-35,Value Seekers
CUST00673,8/28/1991,Male,Hamburg,Germany,33,26-35,Value Seekers
CUST00674,10/21/1996,Female,Milan,Italy,28,26-35,Promising
CUST00675,12/19/1944,Female,Istanbul,Turkey,80,65+,High Spenders
CUST00676,9/27/1998,Female,Paris,France,26,26-35,Loyal
CUST00677,12/21/1996,Male,London,United Kingdom,28,26-35,High Spenders
CUST00678,5/5/1996,Female,Copenhagen,Denmark,29,26-35,Promising
CUST00679,7/29/1971,Male,Marseille,France,53,46-55,High Spenders
CUST00680,12/19/1981,Female,Zurich,Switzerland,43,36-45,Promising
CUST00681,2/1/1965,Female,Naples,Italy,60,56-65,High Spenders
CUST00682,9/9/2002,Male,Warsaw,Poland,22,18-25,Loyal
CUST00683,8/8/1974,Male,Brno,Czech Republic,50,46-55,Value Seekers
CUST00684,10/8/1975,Male,Rome,Italy,49,46-55,Value Seekers
CUST00685,8/31/1984,Male,Madrid,Spain,40,36-45,Medium Spenders
CUST00686,12/20/1973,Male,Vienna,Austria,51,46-55,Loyal
CUST00687,6/26/2006,Male,Copenhagen,Denmark,18,18-25,Promising
CUST00688,1/30/2007,Female,Prague,Czech Republic,18,18-25,Value Seekers
CUST00689,12/21/1944,Male,Prague,Czech Republic,80,65+,High Spenders
CUST00690,5/22/2000,Male,Amsterdam,Netherlands,24,18-25,Loyal
CUST00692,9/2/2000,Male,London,United Kingdom,24,18-25,Medium Spenders
CUST00693,7/8/1985,Male,Porto,Portugal,39,36-45,Newbies
CUST00694,9/26/1991,Male,Vienna,Austria,33,26-35,High Spenders
CUST00695,6/17/2005,Male,Geneva,Switzerland,19,18-25,High Spenders
CUST00696,3/18/1988,Female,Antwerp,Belgium,37,36-45,High Spenders
CUST00697,5/5/1983,Male,Lyon,France,42,36-45,Value Seekers
CUST00698,3/3/2003,Male,Barcelona,Spain,22,18-25,High Spenders
CUST00700,2/10/1965,Female,London,United Kingdom,60,56-65,Loyal
CUST00701,12/16/1996,Male,Berlin,Germany,28,26-35,Value Seekers
CUST00702,9/5/1980,Female,Munich,Germany,44,36-45,Loyal
CUST00703,10/6/1994,Male,Rotterdam,Netherlands,30,26-35,Value Seekers
CUST00704,4/21/1967,Female,Thessaloniki,Greece,58,56-65,High Spenders
CUST00705,6/15/1993,Male,Lyon,France,31,26-35,Value Seekers
CUST00706,7/7/1963,Female,Naples,Italy,61,56-65,Promising
CUST00707,8/31/1965,Other,London,United Kingdom,59,56-65,Value Seekers
CUST00708,5/30/1974,Female,Paris,France,50,46-55,Value Seekers
CUST00710,1/25/1964,Male,Berlin,Germany,61,56-65,Loyal
CUST00711,2/27/1993,Male,Berlin,Germany,32,26-35,High Spenders
CUST00712,11/24/1984,Male,Munich,Germany,40,36-45,High Spenders
CUST00713,10/1/1989,Female,London,United Kingdom,35,26-35,Medium Spenders
CUST00715,7/25/1980,Female,Krakow,Poland,44,36-45,High Spenders
CUST00716,11/18/1996,Female,Istanbul,Turkey,28,26-35,High Spenders
CUST00717,3/9/1996,Male,Prague,Czech Republic,29,26-35,Value Seekers
CUST00718,6/17/2001,Female,Rome,Italy,23,18-25,Value Seekers
CUST00719,3/10/1993,Male,Istanbul,Turkey,32,26-35,Promising
CUST00720,6/8/1994,Male,Vienna,Austria,30,26-35,Loyal
CUST00721,5/20/1998,Female,Rome,Italy,27,26-35,Medium Spenders
CUST00722,4/8/1984,Other,Paris,France,41,36-45,Medium Spenders
CUST00724,4/10/1995,Male,Vienna,Austria,30,26-35,Value Seekers
CUST00725,12/28/1971,Male,Istanbul,Turkey,53,46-55,Newbies
CUST00726,6/12/1999,Female,Naples,Italy,25,18-25,Loyal
CUST00727,12/11/1990,Female,Rome,Italy,34,26-35,One-Time High Spenders
CUST00728,5/27/1986,Female,Amsterdam,Netherlands,38,36-45,Newbies
CUST00730,4/29/1973,Male,Manchester,United Kingdom,52,46-55,Value Seekers
CUST00731,6/11/1998,Female,Rome,Italy,26,26-35,High Spenders
CUST00732,1/29/1979,Male,Prague,Czech Republic,46,46-55,Value Seekers
CUST00733,7/17/2000,Female,Milan,Italy,24,18-25,Value Seekers
CUST00734,2/22/1961,Female,Vienna,Austria,64,56-65,Value Seekers
CUST00735,10/31/1998,Female,Madrid,Spain,26,26-35,Promising
CUST00736,7/24/1966,Male,Oslo,Norway,58,56-65,Value Seekers
CUST00737,3/21/1992,Female,Rome,Italy,33,26-35,Promising
CUST00738,1/17/1995,Female,Lyon,France,30,26-35,Value Seekers
CUST00740,8/21/1999,Female,Dublin,Ireland,25,18-25,Value Seekers
CUST00741,8/23/1987,Female,Vienna,Austria,37,36-45,Value Seekers
CUST00742,12/24/1992,Female,Zurich,Switzerland,32,26-35,High Spenders
CUST00743,12/15/1938,Female,Hamburg,Germany,86,65+,High Spenders
CUST00744,10/10/1990,Female,Rome,Italy,34,26-35,Value Seekers
CUST00745,5/10/1994,Male,Milan,Italy,31,26-35,Value Seekers
CUST00746,10/10/1999,Female,Munich,Germany,25,18-25,Loyal
CUST00747,4/9/1972,Female,Birmingham,United Kingdom,53,46-55,Value Seekers
CUST00748,9/2/2001,Male,Stockholm,Sweden,23,18-25,Promising
CUST00750,3/2/1974,Female,Naples,Italy,51,46-55,High Spenders
CUST00751,8/15/1978,Female,Munich,Germany,46,46-55,High Spenders
CUST00752,2/18/1968,Male,Amsterdam,Netherlands,57,56-65,Promising
CUST00753,1/26/2004,Female,Rome,Italy,21,18-25,Newbies
CUST00754,5/29/1965,Male,Athens,Greece,59,56-65,High Spenders
CUST00755,12/29/1984,Female,Manchester,United Kingdom,40,36-45,High Spenders
CUST00756,9/11/2004,Male,Munich,Germany,20,18-25,Newbies
CUST00757,10/31/1998,Male,Barcelona,Spain,26,26-35,Loyal
CUST00758,11/9/1983,Male,Seville,Spain,41,36-45,Medium Spenders
CUST00760,10/1/1973,Female,Amsterdam,Netherlands,51,46-55,High Spenders
CUST00761,7/5/2004,Other,Copenhagen,Denmark,20,18-25,High Spenders
CUST00762,9/14/1981,Other,Berlin,Germany,43,36-45,One-Time High Spenders
CUST00764,8/12/2006,Female,Berlin,Germany,18,18-25,Loyal
CUST00765,11/4/2006,Female,Stockholm,Sweden,18,18-25,High Spenders
CUST00767,6/5/1944,Male,Warsaw,Poland,80,65+,One-Time High Spenders
CUST00768,2/20/1954,Male,Prague,Czech Republic,71,65+,Promising
CUST00769,11/13/1967,Other,Marseille,France,57,56-65,Value Seekers
CUST00771,8/7/1992,Male,Warsaw,Poland,32,26-35,Medium Spenders
CUST00772,2/15/1981,Female,Amsterdam,Netherlands,44,36-45,Promising
CUST00773,8/6/1959,Female,Stockholm,Sweden,65,56-65,Promising
CUST00775,6/8/1994,Male,Stockholm,Sweden,30,26-35,Value Seekers
CUST00777,5/19/1996,Male,Madrid,Spain,29,26-35,Loyal
CUST00778,11/25/1963,Male,Rome,Italy,61,56-65,Value Seekers
CUST00779,7/25/1992,Male,Paris,France,32,26-35,Occasional Shoppers
CUST00780,7/22/1965,Male,Istanbul,Turkey,59,56-65,Loyal
CUST00781,11/21/1986,Female,Prague,Czech Republic,38,36-45,High Spenders
CUST00782,4/15/1992,Male,Munich,Germany,33,26-35,Loyal
CUST00783,1/27/1994,Male,Manchester,United Kingdom,31,26-35,Value Seekers
CUST00784,3/19/1992,Male,Munich,Germany,33,26-35,Loyal
CUST00785,10/19/1983,Female,London,United Kingdom,41,36-45,Value Seekers
CUST00786,10/30/1992,Female,Istanbul,Turkey,32,26-35,Promising
CUST00787,10/6/1998,Male,London,United Kingdom,26,26-35,Value Seekers
